Inv_NUM,Country,Date,Denomination,Type,grading_serv,MINTAGE,SERIAL_NUM,Grade,INFO_KM,Price,Metal Compositiom,Status,DateEntered,catagory
6664,US,1901,1›,Indian Cent,,,,AU (scratches obv),,$22.00,,Available,1107,
6677,US,1836,50›,Bust,,,,AG,,$25.00,,Available,1109,
6706,US,1943,50›,Walking Liberty,,,,MS-64,,$74.00,,Available,1109,
6707,US,1942,50›,Walking Liberty,,,,MS-63,,$52.00,,Available,1109,
6716,US,1878,1›,Indian Cent,,,,Good,,$26.00,,Available,1109,
6717,US,1911-S,50›,Barber,,,,VG,,$20.00,,Available,1109,
6719,US,1903-S,$1,Morgan Dollar,,,,VF cut on ear,,$140.00,,Available,1109,
6763,US,2002-S,$1,Sacagawea,,,,PROOF,,$28.00,,Available,1109,
6765,US,2005-S,$1,Sacagawea,,,,PROOF,,$22.50,,Available,1109,
6766,US,2003-S,$1,Sacagawea,,,,PROOF,,$20.00,,Available,1109,
6767,US,2004-S,$1,Sacagawea,,,,PROOF,,$22.50,,Available,1109,
6769,US,1921-S,1›,Lincoln,,,,AU,,$63.00,,Available,1109,
6782,US,1913 TY2,5›,Buffalo,,,,AU,,$25.00,,Available,1109,
6738,US,1926,50›,commem,,,,,,$57.00,,Available,1109,
6741,US,1868,2›,TWO Cents,,,,VG,,$21.00,,Available,1109,
6803,US,1836,50›,Bust,,,,XF,,$200.00,,Available,1110,
6810,US,1944,50›,Walking Liberty,,,,UNC spots,,$25.00,,Available,1110,
6818,US,1907,1›,Indian Cent,,,,XF,,$20.00,,Available,1110,
6830,US,1853,1›,Large Cent,,,,VF,,$50.00,,Available,1110,
6835,US,1909 VDB,1›,Lincoln,,,,AU/UNC,,$24.00,,Available,1110,
6836,US,1910-S,1›,Lincoln,,,,XF cleaned,,$30.00,,Available,1110,
6837,US,1909 VDB,1›,Lincoln,,,,MS 64 Brown,,$40.00,,Available,1110,
6887,US,1909 VDB,1›,Lincoln,,,,Unc,,$23.00,,Available,1111,
6892,US,1873,1›,Indian Cent,,,,VG cleaned,,$25.00,,Available,1111,
6918,US,1918-S,5›,Buffalo,,,,GOOD +,,$20.00,,Available,1112,
6924,US,1912-S,1›,Lincoln,,,,Fine,,$29.00,,Available,1112,
7160,CANADA,1914,1›,,,,,Unc,,$45.00,,Available,1202,
7169,Germany,1902 A,1 Mark,,,,,XF,KM# 14,$20.00,,Available,1202,
7197,US,1914-S,25›,Barber,,,,G/AG,,$70.00,,Available,1202,
7198,US,1921-S,5›,Buffalo,,,,AG/G,,$35.00,,Available,1202,
7206,US,1845,1›,Large Cent,,,,XF,,$65.00,,Available,1202,
7297,US,1845,1›,Large Cent,,,,Fine,,$50.00,,Available,1203,
7302,US,1844,1›,Large Cent,,,,Good,,$27.00,,Available,1203,
7305,US,1852,1›,Large Cent,,,,VF,,$40.00,,Available,1203,
7309,US,1851,1›,Large Cent,,,,VG,,$27.00,,Available,1203,
7314,US,1845,1›,Large Cent,,,,VF,,$50.00,,Available,1203,
7318,US,1857,1›,Flying Eagle,,,,VG,,$40.00,,Available,1203,
7216,US,1893,5›,V nickel,,,,Fine,,$22.00,,Available,1203,
7222,US,1923-S,50›,Commem,,,,AU,,$55.00,,Available,1203,
7413,US,1912-D,50›,Barber,,,,Fine,,$17.75,,Available,1204,
7414,US,1912-D,50›,Barber,,,,Fine,,$40.00,,Available,1204,
7415,US,1912-D,50›,Barber,,,,Fine,,$40.00,,Available,1204,
7417,US,1912-S,50›,Barber,,,,VG,,$25.00,,Available,1204,
7418,US,1912-S,50›,Barber,,,,Fine,,$45.00,,Available,1204,
7420,US,1909,50›,Barber,,,,VG+,,$28.00,,Available,1204,
7421,US,1909,50›,Barber,,,,VG+,,$28.00,,Available,1204,
7422,US,1909,50›,Barber,,,,Fine,,$40.00,,Available,1204,
7426,US,1907,50›,Barber,,,,Fine,,$40.00,,Available,1204,
7428,US,1904-S,50›,Barber,,,,Good,,$40.00,,Available,1204,
7430,US,1904-S,50›,Barber,,,,Good,,$40.00,,Available,1204,
7321,US,1876,1›,Indian Cent,,,,Good,,$30.00,,Available,1203,
7322,US,1870,1›,Indian Cent,,,,Good,,$70.00,,Available,1203,
7324,US,1867,1›,Indian Cent,,,,Good,,$55.00,,Available,1203,
7325,US,1867,1›,Indian Cent,,,,Good,,$55.00,,Available,1203,
7326,US,1867,1›,Indian Cent,,,,Good,,$55.00,,Available,1203,
7327,US,1866,1›,Indian Cent,,,,Good,,$50.00,,Available,1203,
7328,US,1866,1›,Indian Cent,,,,Good,,$50.00,,Available,1203,
7329,US,1870,2›,Two Cent,,,,Good,,$60.00,,Available,1203,
7332,US,1867,2›,Two Cent,,,,VG,,$40.00,,Available,1203,
7336,US,1865,3›,3-Cent,,,,VF 180 degree rotated R,,$75.00,,Available,1203,
7352,US,1867,1›,Indian Cent,,,,VG-Pitting rev,,$30.00,,Available,1203,
7353,US,1860,1›,Indian Cent,,,,VF-rim ding,,$30.00,,Available,1203,
7354,US,1876,1›,Indian Cent,,,,Good,,$25.00,,Available,1203,
7355,US,1869,1›,Indian Cent,,,,Good-Disturbanceobv,,$60.00,,Available,1203,
7356,US,1866,1›,Indian Cent,,,,Good,,$47.00,,Available,1203,
7369,US,1913-S,5›,Buffalo Type 1,,,,Fine,,$60.00,,Available,1203,
7373,US,1884,5›,Liberty,,,,Good,,$25.00,,Available,1203,
7374,US,1886,5›,Liberty,,,,AG,,$165.00,,Available,1203,
7375,US,1913-D TYPE 2,5›,Buffalo,,,,VG,,$150.00,,Available,1203,
7377,US,1913,10›,Barber,,,,XF,,$25.00,,Available,1203,
7378,US,1912-D,10›,Barber,,,,XF,,$25.00,,Available,1203,
7474,US,1914,5›,Buffalo,,,,VF,,$30.00,,Available,1204,
7477,US,1919-S,5›,Buffalo,,,,Fine-planchet peel,,$55.00,,Available,1204,
7478,US,1918-S,5›,Buffalo,,,,VG,,$30.00,,Available,1204,
7479,US,1918-D,5›,Buffalo,,,,Good,,$20.00,,Available,1204,
7482,US,1917-D,5›,Buffalo,,,,Fine,,$60.00,,Available,1204,
7483,US,1917-D,5›,Buffalo,,,,VG,,$30.00,,Available,1204,
7484,US,1917-S,5›,Buffalo,,,,Good,,$30.00,,Available,1204,
7485,US,1915-S,5›,Buffalo,,,,Good,,$50.00,,Available,1204,
7486,US,1919-S,5›,Buffalo,,,,VG,,$20.00,,Available,1204,
7487,US,1916-S,5›,Buffalo,,,,Fine,,$20.00,,Available,1204,
7489,US,1918-S,5›,Buffalo,,,,VG,,$30.00,,Available,1204,
7490,US,1919-S,5›,Buffalo,,,,VG,,$20.00,,Available,1204,
6965,US,1915-S,50›,Barber,,,,VG+,,$20.00,,Available,1201,
6980,US,1908-S,50›,Barber,,,,VG,,$22.00,,Available,1201,
6932,US,1952,5›,JEFFERSON,,,,PROOF,,$25.00,,Available,1112,
6934,US,1950,5›,JEFFERSON,,,,PROOF,,$50.00,,Available,1112,
6948,US,1918-D,5›,Buffalo,,,,Good,,$20.00,,Available,1201,
6950,US,1913 TY 2,5›,Buffalo,,,,AU,,$23.00,,Available,1201,
6953,US,1912-S,5›,Liberty,,,,Good,,$155.00,,Available,1201,
6994,US,1970-S,50›,Kennedy,,,,PROOF,,$25.00,,Available,1201,
6995,US,2008-S,$1,Sacagawea,,,,PROOF,,$22.50,,Available,1201,
6996,US,1970-S,50›,Kennedy,,,,PROOF,,$25.00,,Available,1201,
7000,US,1838,10›,Liberty Seated,,,,Good,,$20.00,,Available,1201,
7011,US,1950-S,10›,Roosevelt,,,,Unc,,$40.00,,Available,1201,
7054,Germany,1915A,1/2 mark,,,,,BU,17,$22.50,,Available,1202,
7056,US,GERMANY,1/2 MARK,,,,,Unc,17,$125.00,,Available,1202,
7060,GERMANY,1915G,1/2 MARK,,,,,BU,17,$30.00,,Available,1202,
7061,GERMANY,1915A,1/2 MARK,,,,,BU,17,$22.50,,Available,1202,
7063,GERMANY,1916A,1/2 MARK,,,,,BU,17,$24.00,,Available,1202,
7067,GERMANY,1915A,1/2 MARK,,,,,BU,17,$22.50,,Available,1202,
7068,GERMANY,1916A,1/2 MARK,,,,,Unc,17,$20.00,,Available,1202,
7069,GERMANY,1914A,1/2 MARK,,,,,Unc,17,$33.00,,Available,1202,
7070,GERMANY,1915E,1/2 MARK,,,,,BU,17,$20.00,,Available,1202,
7073,GERMANY,1915E,1/2 MARK,,,,,BU,17,$30.00,,Available,1202,
7075,GERMANY,1911E,1/2 MARK,,,,,XF,17,$20.00,,Available,1202,
7077,GERMANY,1906A,1 MARK,,,,,XF,14,$20.00,,Available,1202,
7078,GERMANY,1903A,1 MARK,,,,,XF,14,$20.00,,Available,1202,
7079,GERMANY,1902A,1 MARK,,,,,XF,14,$20.00,,Available,1202,
7080,GERMANY,1915A,1 MARK,,,,,BU,14,$27.00,,Available,1202,
7081,GERMANY,1909G,1 MARK,,,,,AU,14,$125.00,,Available,1202,
7082,GERMANY,1915D,1 MARK,,,,,BU,14,$28.00,,Available,1202,
7083,GERMANY,1914A,1 MARK,,,,,Unc,14,$22.00,,Available,1202,
7084,GERMANY,1906G,1 MARK,,,,,XF,14,$60.00,,Available,1202,
7085,GERMANY,1910A,1 MARK,,,,,XF+,14,$35.00,,Available,1202,
7089,GERMANY,1907A,1 MARK,,,,,AU,14,$35.00,,Available,1202,
7091,GERMANY,1914G,1 MARK,,,,,BU,14,$35.00,,Available,1202,
7092,GERMANY,1905A,1 MARK,,,,,XF,14,$20.00,,Available,1202,
7093,GERMANY,1915G,1 MARK,,,,,BU,14,$28.00,,Available,1202,
7095,GERMANY,1914E,1 MARK,,,,,BU,14,$32.00,,Available,1202,
7098,GERMANY,1915G,1 MARK,,,,, BU,14,$28.00,,Available,1202,
7111,GERMANY,1876C,5 MARKS,,,,,XF,503,$275.00,,Available,1202,
7115,US,1914-S,5›,Buffalo,,,,VG,,$33.00,,Available,1202,
7119,US,1918-D,5›,Buffalo,,,,Good,,$20.00,,Available,1202,
7124,US,1913-S TY 1,5›,Buffalo,,,,VF,,$55.00,,Available,1202,
7128,FRANCE,1801-02,5 FRANCS,Lan 10 MA,,,,VF,639.6,$300.00,,Available,1202,
7139,GERMANY,1924E,1 MARK,Capped DIE ERROR,,,,Unc,,$300.00,,Available,1202,
7150,US,1943,50›,Walking Liberty,,,,AU,,$20.00,,Available,1202,
7816,US,1913-D TY 1,5›,Buffalo,,,,XF,,$30.00,,Available,1207,
7821,US,1916-D,5›,Buffalo,,,,AU,,$110.00,,Available,1207,
7827,US,1954-S,50›,Franklin,,,,Unc,,$20.00,,Available,1207,
7831,US,1922-D,1›,Lincoln,,,,Fine,,$23.00,,Available,1207,
7840,US,1952,50›,Washington/CARVER,,,,Unc,,$20.00,,Available,1207,
7753,US,1895,5›,Liberty,,,,Fine,,$25.00,,Available,1205,
7754,US,1891,5›,Liberty,,,,Fine,,$25.00,,Available,1205,
7756,US,1914-S,1›,Lincoln,,,,Good,,$25.00,,Available,1205,
7842,US,1942-S,25›,Washington,,,,AU,,$21.00,,Available,1207,
7843,US,1918-D,5›,Buffalo,,,,Fine,,$61.00,,Available,1207,
7859,US,1917-S TY 1,25›,STANDING Liberty,,,,XF,,$210.00,,Available,1207,
7871,US,1913 TY 2,5›,Buffalo,,,,Unc,,$29.00,,Available,1207,
7872,US,1917-S,5›,Buffalo,,,,Good,,$20.00,,Available,1207,
7440,US,1900-O,50›,Barber,,,,VG,,$25.00,,Available,1204,
7442,US,1894-0,50›,Barber,,,,Good,,$20.00,,Available,1204,
7445,US,1908-S,50›,Barber,,,,VG,,$25.00,,Available,1204,
7242,US,1948-S,25›,Washington,,,,MS-65,,$39.00,,Available,1203,
7254,US,1948-S,25›,Washington,,,,MS-65,,$39.00,,Available,1203,
7257,US,1948-S,25›,Washington,,,,MS-65,,$39.00,,Available,1203,
7260,US,1920-S,25›,Standing Liberty,,,,VG,,$25.00,,Available,1203,
7261,US,1914-S,25›,Barber,,,,VG,,$176.00,,Available,1203,
7379,US,1912,10›,Barber,,,,XF,,$25.00,,Available,1203,
7381,US,1911,10›,Barber,,,,XF,,$25.00,,Available,1203,
7386,US,1904-S,10›,Barber,,,,AG/Good,,$35.00,,Available,1203,
7392,US,1893-S,50›,Barber,,,,AG,,$87.50,,Available,1203,
7398,US,1897-O,50›,Barber,,,,AG,,$100.00,,Available,1203,
7399,US,1899-O,50›,Barber,,,,Good,,$27.00,,Available,1203,
7401,US,1897-O,50›,Barber,,,,AG,,$100.00,,Available,1203,
7407,US,1913-S,50›,Barber,,,,Fine -niks,,$60.00,,Available,1204,
7524,US,1950-S,10›,Roosevelt,,,,MS-64,,$75.00,,Available,1204,
7525,US,1950-S,10›,Roosevelt,,,,Unc,,$35.00,,Available,1204,
7526,US,1950-S,10›,Roosevelt,,,,Unc,,$35.00,,Available,1204,
7527,US,1950-S,10›,Roosevelt,,,,Unc,,$35.00,,Available,1204,
7528,US,1950-S,10›,Roosevelt,,,,Unc,,$35.00,,Available,1204,
7530,US,1949,10›,Roosevelt,,,,Unc,,$35.00,,Available,1204,
7531,US,1949,10›,Roosevelt,,,,Unc,,$35.00,,Available,1204,
7538,US,1942-S,25›,Washington,,,,Au,,$50.00,,Available,1204,
7545,US,1917-S Obv,50›,Walking Liberty,,,,VG Cleaned,,$40.00,,Available,1204,
7547,US,1915-S,50›,Barber,,,,Fine,,$50.00,,Available,1204,
7551,US,1915-S,50›,Barber,,,,VG,,$25.00,,Available,1204,
7265,US,1884,1›,Indian Cent,,,,XF,,$26.00,,Available,1203,
7277,US,1922-D,1›,Lincoln,,,,VF,,$24.00,,Available,1203,
7285,US,1931-S,1›,Lincoln,,,,XF,,$132.00,,Available,1203,
7615,US,1914-D,10›,Barber,,,,AU,,$70.00,,Available,1204,
7626,US,1898,10›,Barber,,,,AU,,$70.00,,Available,1204,
7629,US,1921-S,5›,Buffalo,,,,Fine,,$200.00,,Available,1204,
7630,US,1915-S,5›,Buffalo,,,,VG,,$75.00,,Available,1204,
7635,US,1852,1›,Large Cent,,,,XF,,$50.00,,Available,1204,
7640,US,1907,1›,Indian Cent,,,,MS-63,,$50.00,,Available,1204,
7641,US,1873 Closed 3,1›,Indian Cent,,,,Good,,$40.00,,Available,1204,
7643,US,1870,1›,Indian Cent,,,,AG/Good,,$50.00,,Available,1204,
7644,US,1942,1›,Lincoln,,,,Proof,,$40.00,,Available,1204,
7647,US,1870,5›,Shield,,,,Good,,$30.00,,Available,1204,
7648,US,1868,5›,Shield,,,,XF,,$350.00,,Available,1204,
7649,US,1875,5›,Shield,,,,Good - Pitted,,$50.00,,Available,1204,
7660,US,1914-S,25›,Barber,,,,AG,,$75.00,,Available,1204,
7661,US,1901-O,25›,Barber,,,,Good,,$50.00,,Available,1204,
7669,US,1927-D,5›,Buffalo,,,,VF,,$29.00,,Available,1204,
7673,US,1894,5›,Barber,,,,VG,,$25.00,,Available,1204,
7676,US,1915-S,5›,Buffalo,,,,Good,,$48.00,,Available,1204,
7690,US,1915-S,5›,Buffalo,,,,AG/Good,,$35.00,,Available,1204,
7884,US,1925,50›,LEXINGTON-CONCORD,,,,AU,,$93.00,,Available,1207,
7885,US,1863,1›,Indian Cent,,,,XF,,$40.00,,Available,1207,
7889,US,1913,10›,Barber,,,,AU,,$60.00,,Available,1207,
7901,US,1873,1›,Indian Cent,,,,Good,,$25.00,,Available,1207,
9760,US,1848,10›,Liberty Seated,,,,VG,,$35.00,,Available,1407,
9765,US,1913,10›,Barber,,,,XF,,$24.00,,Available,1407,
9766,US,1907-S,10›,Barber,,,,VF,,$25.00,,Available,1407,
9768,US,1857,1›,Flying Eagle,,,,VG Cleaned,,$30.00,,Safe,1407,
9772,US,1919,5›,Buffalo,,,,MS-63,,$115.00,,Available,1407,
9773,US,1914-S,5›,Buffalo,,,,XF,,$90.00,,Available,1407,
9779,US,1909 VDB,1›,Lincoln,,,,MS-64 RB,,$70.00,,Available,1407,
7909,Germany,1920,,,,,,,Not geld,$25.00,,Available,1207,
7911,US,1965 sms,25›,Washington,,,,MS-63,,$25.00,,Available,1207,
7914,US,1924-S,5›,Buffalo,,,,Good,,$25.00,,Available,1207,
7918,US,1873,1›,Indian Cent,,,,Good,,$25.00,,Available,1207,
7919,US,1873,1›,Indian Cent,,,,Good,,$25.00,,Available,1207,
7920,US,1873,1›,Indian Cent,,,,Good,,$25.00,,Available,1207,
7921,US,1873,1›,Indian Cent,,,,Good,,$25.00,,Available,1207,
7922,US,1873,1›,Indian Cent,,,,Good,,$25.00,,Available,1207,
7923,US,1860,1›,Indian Cent,,,,Fine,,$25.00,,Available,1207,
7924,US,1860,1›,Indian Cent,,,,Fine,,$25.00,,Available,1207,
7926,US,1837,1›,Large Cent,,,,VG,,$25.00,,Available,1207,
7936,US,1916-S,1›,Lincoln,,,,XF,,$30.00,,Available,1208,
7941,US,1881,3›,,,,,F/VF,,$32.50,,Available,1208,
7942,US,1874,10›,Liberty Seated,,,,VG,,$20.00,,Available,1208,
7945,US,1918-S,5›,Buffalo,,,,Good,,$20.00,,Available,1208,
7951,US,1897-O,25›,Barber,,,,Good,,$29.00,,Available,1208,
7963,US,1941,50›,Walking Liberty,,,,Unc,,$35.00,,Available,1208,
7965,US,2002-S,$1,Sacagawea,,,,Proof,,$20.00,,Available,1208,
7975,CANADA,1953,50›,Cents,,,,Unc,,$28.00,,Available,1208,
7987,US,1904,1›,Indian Cent,,,,AU - Rim Nik,,$20.00,,Available,1209,
8010,US,1865,3›,3-Cent,,,,Fine,,$25.00,,Available,1209,
7498,US,1926-S,5›,Buffalo,,,,Good,,$30.00,,Available,1204,
7500,US,1950-D,5›,Jefferson,,,,Unc,,$25.00,,Available,1204,
7501,US,1950-D,5›,Jefferson,,,,Unc,,$25.00,,Available,1204,
7502,US,1950-D,5›,Jefferson,,,,Unc,,$25.00,,Available,1204,
7503,US,1950-D,5›,Jefferson,,,,Unc,,$25.00,,Available,1204,
7504,US,1950-D,5›,Jefferson,,,,Unc,,$25.00,,Available,1204,
7505,US,1950-D,5›,Jefferson,,,,Unc,,$25.00,,Available,1204,
7508,US,1950-D,5›,Nickel,,,,Unc,,$25.00,,Available,1204,
7509,US,1891,10›,Liberty Seated,,,,XF,,$40.00,,Available,1204,
7512,US,1889,10›,Liberty Seated,,,,VF,,$30.00,,Available,1204,
7515,US,1916-S,10›,Barber,,,,XF,,$27.00,,Available,1204,
7516,US,1915-S,10›,Barber,,,,Fine,,$35.00,,Available,1204,
7517,US,1915-S,10›,Barber,,,,Fine,,$35.00,,Available,1204,
7519,US,1914-D,10›,Barber,,,,XF,,$25.00,,Available,1204,
7521,US,1954,10›,Roosevelt,,,,Proof,,$25.00,,Available,1204,
7522,US,1950-S,10›,Roosevelt,,,,Unc,,$45.00,,Available,1204,
8033,US,1867,3›,3-Cent,,,,Fine,,$25.00,,Available,1209,
8047,US,1868,5›,Shield,,,,Good,,$20.00,,Available,1209,
8048,US,1868,5›,shield,,,,Good,,$20.00,,Available,1209,
8050,US,1868,5›,Shield,,,,Good +,,$20.00,,Available,1209,
8054,US,1887,5›,,,,,Good,,$20.00,,Available,1209,
8055,US,1869,5›,Shield,,,,Good,,$20.00,,Available,1209,
8056,US,1869,5›,Shield,,,,VG,,$30.00,,Available,1209,
8057,US,1908-S,50›,Barber,,,,Good,,$20.00,,Available,1209,
8058,US,1908-S,50›,Barber,,,,Good,,$20.00,,Available,1209,
8059,US,1908-S,50›,Barber,,,,Good,,$20.00,,Available,1209,
8060,US,1908-S,50›,Barber,,,,Good,,$20.00,,Available,1209,
8062,US,1908-S,50›,Barber,,,,VG,,$25.00,,Available,1209,
8064,US,1909,50›,Barber,,,,Good,,$20.00,,Available,1209,
8065,US,1912-S,50›,Barber,,,,VG,,$25.00,,Available,1209,
8067,US,2002-S,50›,Kennedy,,,,Silver Proof,,$20.00,,Available,1209,
8068,US,2001-S,50›,Kennedy,,,,Proof-Silver,,$22.00,,Available,1209,
8071,US,1916-D,5›,Buffalo,,,,Good,,$24.00,,Available,1209,
8075,US,1916-D,5›,Buffalo,,,,Good,,$24.00,,Available,1209,
8077,US,1924-S,5›,Buffalo,,,,Good,,$25.00,,Available,1209,
8099,US,1915-S,50›,Barber,,,,VG+,,$20.00,,Available,1210,
8105,US,1909-S,25›,Barber,,,,Fine-Cleaned,,$25.00,,Available,1210,
10956,US,1943,50›,Walking Liberty,,,,Unc Rim,Rim Nik Rev,$27.00,,Available,1701,
8140,US,1915-S,5›,Buffalo,,,,Good,,$49.00,,Available,1210,
8142,US,1918-D,5›,Buffalo,,,,Good,,$20.00,,Available,1210,
8145,US,1923-S,5›,Buffalo,,,,Fine,,$22.00,,Available,1210,
8146,US,1917-S,5›,Buffalo,,,,Good,,$20.00,,Available,1210,
8147,US,1914,5›,Buffalo,,,,Good,,$20.00,,Available,1210,
8148,US,1917-D,5›,Buffalo,,,,VG,,$30.00,,Available,1210,
7723,US,1941,50›,Walking Liberty,,,,Unc,,$33.00,,Available,1204,
7730,US,2001-S,$1,Sacagawea,,,,Proof,,$100.00,,Available,1204,
8149,US,1926-S,5›,Buffalo,,,,Good,,$20.00,,Available,1210,
8151,US,1921-S,1›,Lincoln,,,,XF,,$36.00,,Available,1210,
7552,US,1915-S,50›,Barber,,,,Fine,,$50.00,,Available,1204,
7561,US,1923-S,50›,Walking Liberty,,,,VG/Fine,,$25.00,,Available,1204,
7567,US,1945-S,50›,Walking Liberty,,,,AU-58,,$30.00,,Available,1204,
7568,US,1945,50›,Walking Liberty,,,,Unc,,$35.00,,Available,1204,
13474,US,1825,1›,Matron Head,,,,Good,,$44.00,,Available,2306,
8163,US,1914-S,25›,Barber,,,,Good,,$125.00,,Available,1210,
8170,US,1943,50›,Walking Liberty,,,,MS-64,,$72.00,,Available,1210,
8175,US,1911-D,25›,Barber,,,,Good,,$20.00,,Available,1210,
8176,US,1938-D,50›,Walking Liberty,,,,AU,,$230.00,,Available,1210,
8178,US,1897-O,25›,Barber,,,,Good,,$30.00,,Available,1210,
8180,US,1911-D,25›,Barber,,,,Good,,$20.00,,Available,1210,
8182,US,1864,1›,Indian Cent,,,,VG,,$35.00,,Available,1210,
7586,US,1955,50›,Franklin,,,,AU+,,$25.00,,Available,1204,
7590,US,1983-P,50›,Kennedy,,,,Unc,,$20.00,,Available,1204,
7594,US,1934-S,$1,Peace,,,,F/VF,,$85.00,,Available,1204,
7596,US,1924-S,$1,Peace,,,,XF,,$50.00,,Available,1204,
7597,US,2003-S,$1,Sacagawea,,,,Proof,,$20.00,,Available,1204,
7598,US,2002-S,$1,Sacagawea,,,,Proof,,$20.00,,Available,1204,
7601,US,1914,5›,Buffalo,,,,Crude Hobo Type,,$30.00,,Available,1204,
8187,US,1907,1›,Indian Cent,,,,AU,,$20.00,,Available,1210,
8188,US,1860,1›,Indian Cent,,,,Fine,,$25.00,,Available,1210,
8207,US,1906,1›,Indian Cent,,,,AU,,$20.00,,Available,1210,
8208,US,1867,5›,Shield,,,,Good,,$25.00,,Available,1210,
8211,CANADA,1912,1›,Penny,,,,Unc,KM# 21,$30.00,,Available,1210,
8212,US,1913,10›,Barber,,,,XF,,$25.00,,Available,1210,
8216,US,1915-S,50›,Barber,,,,VG,,$25.00,,Available,1210,
8227,US,1894,1›,Indian Cent,,,,VF,,$22.00,,Available,1211,
8240,Denmark,1874,5 Ore,Ore,,,,XF,794.1,$75.00,,Available,1211,
8245,US,1934D,50›,Walking Liberty,,,,VF,,$20.00,,Available,1211,
8252,US,1916-S,5›,Buffalo,,,,Fine,,$20.00,,Available,1211,
8253,US,1916-S,5›,Buffalo,,,,Fine,,$20.00,,Available,1211,
8255,US,1914,5›,Buffalo,,,,Good,,$20.00,,Available,1211,
8256,US,1914,5›,Buffalo,,,,Good,,$20.00,,Available,1211,
8257,US,1914,5›,Buffalo,,,,Good,,$20.00,,Available,1211,
8267,US,1943,50›,Walking Liberty,,,,MS-63,,$50.00,,Available,1211,
8275,US,1912-S,50›,Barber,,,,Fine,,$37.00,,Available,1212,
8281,US,1898-O,$1,Morgan Dollar,,,,AU,,$40.00,,Available,1301,
7692,US,1918-D,5›,Buffalo,,,,Good,,$20.00,,Available,1204,
7695,US,1908-S,10›,Barber,,,,VF,,$20.00,,Available,1204,
7697,US,1910-S,10›,Barber,,,,Fine,,$50.00,,Available,1204,
7719,US,1878,1›,Indian Cent,,,,Good,,$25.00,,Available,1204,
8303,US,1917-S,5›,Buffalo,,,,Good,,$20.00,,Available,1301,
8307,US,1952,50›,Washington/CARVER,,,,Unc,,$20.00,,Available,1302,
8327,US,1925,50›,LEXINGTON-CONCORD,,,,au,,$85.00,,Available,1302,
8328,US,1943-D,50›,Walking Liberty,,,,AU cleaned,,$22.00,,Available,1302,
8331,US,1914-D,1›,Lincoln,,,,Good,,$185.00,,Available,1302,
8340,US,1921,$1,Morgan Dollar,,,,MS-63,,$45.00,,Available,1302,
8351,US,1829,50›,Bust,,,,AU,,$315.00,,Available,1302,
8972,US,1916,10›,Barber,,,,XF,,$24.00,,Available,1312,
8976,US,1918-S,50›,Walking Liberty,,,,Fine,,$20.00,,Available,1312,
8980,US,1915,5›,Buffalo,,,,XF,,$21.00,,Available,1312,
8981,US,1911,50›,Barber,,,,VG,,$22.00,,Available,1312,
8986,US,1909 VDB,1›,Lincoln,,,,Unc,,$20.00,,Available,1312,
8989,US,1913,10›,Barber,,,,XF,,$25.00,,Available,1312,
8990,US,1942-D,5›,JEFFERSON,,,,AU,,$21.00,,Available,1312,
8992,US,1909 VDB,1›,Lincoln,,,,AU,,$20.00,,Available,1312,
8993,US,1875-CC,20›,TWENTY Cents,,,,VG,,$345.00,,Available,1312,
8995,US,1843,5›,Half Dime,,,,VG,,$21.00,,Available,1312,
8997,US,1942-D,5›,JEFFERSON,,,,MS-64,,$43.00,,Available,1312,
8359,US,1875-S,$1,Trade,,,,AU-chop marks,,$150.00,,Available,1302,
8376,US,1918-D,5›,Buffalo,,,,Good,,$20.00,,Available,1304,
13858,US,1897-S,$1,Morgan,,,,AU58,,$82.00,,Available,2404,
8384,US,1909,25›,Barber,,,,VF,,$29.00,,Available,1304,
8385,US,1914-D,10›,Barber,,,,XF,,$24.00,,Available,1304,
8389,US,1857,1›,Flying Eagle,,,,VG,,$42.00,,Available,1304,
8403,US,1909 VDB,1›,Lincoln,,,,Unc,,$25.00,,Available,1304,
8411,US,1917-D,50›,Walking Liberty,,,,Fine,,$41.00,,Available,1304,
8413,US,1924-D,5›,Buffalo,,,,Fine,,$26.00,,Available,1304,
8415,US,1892,5›,Liberty,,,,Fine,,$20.00,,Available,1304,
8416,US,1896,5›,Liberty,,,,Fine,,$35.00,,Available,1304,
8419,US,1917-S,5›,Buffalo,,,,Good,,$20.00,,Available,1304,
8422,US,1907-D,50›,Barber,,,,VG,,$20.00,,Available,1304,
8437,US,1918-D,5›,Buffalo,,,,Good,,$20.00,,Available,1304,
8438,US,1885,5›,Liberty,,,,AG,,$300.00,,Available,1304,
8444,US,1857,25›,Liberty Seated,,,,Good,,$20.00,,Available,1304,
8448,US,1915-S,5›,Buffalo,,,,Good,,$48.00,,Available,1304,
8453,US,1914-S,5›,Buffalo,,,,XF,,$90.00,,Available,1304,
8460,US,1922-D strong rev,1›,Lincoln,,,,AU,,$55.00,,Available,1304,
8462,US,1924-D,1›,Lincoln,,,,Fine,,$49.00,,Available,1304,
8476,US,1884-O,$1,Morgan Dollar,,,,MS-63,,$66.00,,Available,1305,
8486,US,1896-O,25›,Barber,,,,AG,,$35.00,,Available,1306,
8487,US,1936-S,5›,Buffalo,,,,Unc,,$31.00,,Available,1306,
8488,US,1946,50›,Walking Liberty,,,,MS-65,,$110.00,,Available,1306,
8499,US,1921-D,10›,Mercury,,,,AG,,$30.00,,Available,1306,
